,filename,label_clean_int,label_crow_score_str,label_type_str,label_type_int,label_score_score_int
12626,mdc_photo_mdc_548c60_cdv_photo_292_1503862979580.jpg,0,D,grofvuil,6,2
12627,mdc_photo_mdc_87ac70_cdv_photo_559_1503863299201.jpg,1,A+,schoon,5,1
12628,mdc_photo_cdv_photo_035_1503815652466.jpg,0,D,gemengd,4,2
12629,mdc_photo_cdv_photo_036_1503815681535.jpg,0,C,karton,8,5
12630,mdc_photo_cdv_photo_039_1503815789290.jpg,0,D,gemengd,4,2
12631,mdc_photo_cdv_photo_040_1503815820491.jpg,0,D,gemengd,4,2
12632,mdc_photo_mdc_75cb80_cdv_photo_435_1503849726498.jpg,0,D,gemengd,4,2
12633,mdc_photo_mdc_c7aaca_cdv_photo_436_1503849726498.jpg,0,D,gemengd,4,2
12634,mdc_photo_mdc_d3dcc0_cdv_photo_387_1503591012089.jpg,0,B,grofvuil,6,4
12635,mdc_photo_mdc_acb0aa_cdv_photo_426_1503597355556.jpg,0,D,grofvuil,6,2
12636,mdc_photo_mdc_dbd060_cdv_photo_427_1503597355556.jpg,0,D,grofvuil,6,2
12637,mdc_photo_mdc_2ae37a_cdv_photo_439_1503849822909.jpg,0,B,gemengd,4,4
12638,mdc_photo_mdc_a276aa_cdv_photo_442_1503849980236.jpg,0,B,grofvuil,6,4
12639,mdc_photo_mdc_035650_cdv_photo_452_1503851429538.jpg,1,A+,schoon,5,1
12640,mdc_photo_mdc_a8adba_cdv_photo_456_1503852206157.jpg,0,C,gemengd,4,5
12641,mdc_photo_mdc_fe2b0a_cdv_photo_462_1503852548639.jpg,0,B,gemengd,4,4
12642,mdc_photo_mdc_32e140_cdv_photo_464_1503852968632.jpg,1,A+,schoon,5,1
12643,mdc_photo_mdc_87a80a_cdv_photo_465_1503853162366.jpg,0,B,gemengd,4,4
12644,mdc_photo_mdc_40dde0_cdv_photo_467_1503853475154.jpg,0,C,gemengd,4,5
12645,mdc_photo_cdv_photo_006_1503814683615.jpg,0,A,grofvuil,6,6
12646,mdc_photo_mdc_7b05b0_cdv_photo_471_1503854090136.jpg,0,B,grofvuil,6,4
12647,mdc_photo_cdv_photo_007_1503814712024.jpg,1,A+,schoon,5,1
12648,mdc_photo_cdv_photo_010_1503814815310.jpg,1,A+,schoon,5,1
12649,mdc_photo_cdv_photo_011_1503814859500.jpg,0,B,gemengd,4,4
12650,mdc_photo_cdv_photo_015_1503814980797.jpg,1,A+,schoon,5,1
12651,mdc_photo_cdv_photo_016_1503815018992.jpg,0,C,karton,8,5
12652,mdc_photo_cdv_photo_019_1503815128657.jpg,0,D,gemengd,4,2
12653,mdc_photo_cdv_photo_020_1503815167540.jpg,0,A,karton,8,6
12654,mdc_photo_cdv_photo_022_1503815221220.jpg,0,B,grofvuil,6,4
12655,mdc_photo_cdv_photo_024_1503815295288.jpg,0,D,restafval,2,2
12656,mdc_photo_cdv_photo_030_1503815482031.jpg,0,C,gemengd,4,5
12657,mdc_photo_cdv_photo_031_1503815516639.jpg,0,C,gemengd,4,5
12658,mdc_photo_cdv_photo_032_1503815550353.jpg,0,C,grofvuil,6,5
12659,mdc_photo_mdc_b4bc20_cdv_photo_388_1503591257106.jpg,0,A,grofvuil,6,6
12660,mdc_photo_mdc_9a5340_cdv_photo_001_1503849222264.jpg,0,B,gemengd,4,4
12661,mdc_photo_cdv_photo_002_1503859092173.jpg,0,C,gemengd,4,5
12662,mdc_photo_cdv_photo_003_1503859123916.jpg,0,D,gemengd,4,2
12663,mdc_photo_mdc_da6bc0_cdv_photo_393_1503592549802.jpg,1,A+,schoon,5,1
12664,mdc_photo_mdc_c4f070_cdv_photo_432_1503597972967.jpg,0,B,grofvuil,6,4
12665,mdc_photo_mdc_bc2b70_cdv_photo_433_1503597972967.jpg,0,B,grofvuil,6,4
12666,mdc_photo_mdc_0b1c20_cdv_photo_422_1503596921506.jpg,0,B,grofvuil,6,4
12667,mdc_photo_mdc_1ea1e0_cdv_photo_424_1503597205696.jpg,0,B,grofvuil,6,4
12668,mdc_photo_mdc_625e7a_cdv_photo_425_1503597205696.jpg,0,B,grofvuil,6,4
12669,mdc_photo_mdc_81147a_cdv_photo_407_1503594203009.jpg,0,B,grofvuil,6,4
12670,mdc_photo_mdc_16bc00_cdv_photo_408_1503594203010.jpg,0,B,grofvuil,6,4
12671,mdc_photo_mdc_54ce0a_cdv_photo_409_1503594203010.jpg,0,B,grofvuil,6,4
12672,mdc_photo_mdc_9ca900_cdv_photo_436_1503598385804.jpg,0,B,gemengd,4,4
12673,mdc_photo_mdc_e9a93a_cdv_photo_437_1503598385804.jpg,0,B,gemengd,4,4
12674,mdc_photo_mdc_75baa0_cdv_photo_439_1503598826447.jpg,0,A,grofvuil,6,6
12675,mdc_photo_cdv_photo_006_1503859328614.jpg,0,D,gemengd,4,2
12676,mdc_photo_cdv_photo_008_1503859393952.jpg,0,D,karton,8,2
12677,mdc_photo_cdv_photo_010_1503859673651.jpg,0,C,gemengd,4,5
12678,mdc_photo_cdv_photo_005_1503814645511.jpg,0,B,gemengd,4,4
12679,mdc_photo_cdv_photo_021_1503815193375.jpg,1,A+,schoon,5,1
12680,mdc_photo_cdv_photo_026_1503815363474.jpg,0,B,gemengd,4,4
12681,mdc_photo_mdc_13758a_cdv_photo_385_1503590641174.jpg,1,A+,schoon,5,1
12682,mdc_photo_mdc_5a27f0_cdv_photo_001_1503849355303.jpg,0,A,restafval,2,6
12683,mdc_photo_mdc_8ae75a_cdv_photo_001_1503849355303.jpg,0,A,restafval,2,6
12684,mdc_photo_mdc_1d1cfa_cdv_photo_001_1503849556859.jpg,0,A,karton,8,6
12685,mdc_photo_mdc_ec5a1a_cdv_photo_434_1503849626374.jpg,0,A,karton,8,6
12686,mdc_photo_mdc_999970_cdv_photo_410_1503594461007.jpg,0,A,restafval,2,6
12687,mdc_photo_mdc_5046e0_cdv_photo_414_1503595630629.jpg,1,A+,schoon,5,1
12688,mdc_photo_mdc_d64460_IMG_20170827_190942_1503853786740.jpg,0,D,grofvuil,6,2
12689,mdc_photo_mdc_1d76ca_IMG_20170827_194632_1503855998870.jpg,0,D,grofvuil,6,2
12690,mdc_photo_mdc_7eb8b0_IMG_20170827_194735_1503856062705.jpg,0,D,grofvuil,6,2
12691,mdc_photo_mdc_27cac0_IMG_20170827_195227_1503856352268.jpg,0,D,grofvuil,6,2
12692,mdc_photo_mdc_ebc6ba_IMG_20170827_195454_1503856559832.jpg,0,A+,grofvuil,6,1
12693,mdc_photo_mdc_6bcda0_cdv_photo_250_1503858868661.jpg,0,C,grofvuil,6,5
12694,mdc_photo_mdc_064b3a_cdv_photo_252_1503859019667.jpg,0,D,grofvuil,6,2
12695,mdc_photo_mdc_787b80_cdv_photo_253_1503859019667.jpg,0,D,grofvuil,6,2
12696,mdc_photo_mdc_1adeba_cdv_photo_257_1503859364363.jpg,0,D,grofvuil,6,2
12697,mdc_photo_mdc_02432a_cdv_photo_260_1503859660872.jpg,0,C,grofvuil,6,5
12698,mdc_photo_cdv_photo_011_1503859722053.jpg,0,B,gemengd,4,4
12699,mdc_photo_cdv_photo_015_1503859903910.jpg,0,D,karton,8,2
12700,mdc_photo_mdc_0cd81a_cdv_photo_273_1503860978999.jpg,0,B,grofvuil,6,4
12701,mdc_photo_mdc_242350_cdv_photo_274_1503860979000.jpg,0,B,grofvuil,6,4
12702,mdc_photo_mdc_a18090_IMG_20170827_211727_1503861458945.jpg,1,D,schoon,5,2
12703,mdc_photo_mdc_343540_cdv_photo_277_1503861581034.jpg,0,D,grofvuil,6,2
12704,mdc_photo_mdc_abd6aa_cdv_photo_278_1503861581036.jpg,0,D,grofvuil,6,2
12705,mdc_photo_mdc_6ac4d0_cdv_photo_280_1503862083038.jpg,1,A+,schoon,5,1
12706,mdc_photo_mdc_d14d2a_cdv_photo_569_1503864581805.jpg,1,A+,schoon,5,1
12707,mdc_photo_mdc_b3bc30_cdv_photo_570_1503864581805.jpg,1,A+,schoon,5,1
12708,mdc_photo_cdv_photo_012_1503814891967.jpg,1,A+,schoon,5,1
12709,mdc_photo_cdv_photo_034_1503815616196.jpg,1,A+,schoon,5,1
12710,mdc_photo_cdv_photo_038_1503815746675.jpg,0,D,karton,8,2
12711,mdc_photo_mdc_57ae2a_cdv_photo_428_1503597590374.jpg,0,B,gemengd,4,4
12712,mdc_photo_mdc_0526ba_cdv_photo_429_1503597590376.jpg,0,B,gemengd,4,4
12713,mdc_photo_mdc_db1740_cdv_photo_432_1503849100336.jpg,0,D,gemengd,4,2
12714,mdc_photo_mdc_a99bba_cdv_photo_433_1503849428924.jpg,0,C,gemengd,4,5
12715,mdc_photo_mdc_9bf36a_cdv_photo_438_1503598672470.jpg,1,A+,schoon,5,1
12716,mdc_photo_mdc_220750_cdv_photo_443_1503850046910.jpg,0,A,grofvuil,6,6
12717,mdc_photo_mdc_cf9e1a_cdv_photo_001_1503850917368.jpg,0,D,gemengd,4,2
12718,mdc_photo_mdc_979c0a_cdv_photo_451_1503851301438.jpg,0,B,restafval,2,4
12719,mdc_photo_mdc_4be2e0_cdv_photo_001_1503851762624.jpg,0,A,witgoed en bruingoed,9,6
12720,mdc_photo_mdc_a3b150_cdv_photo_457_1503852266119.jpg,0,B,gemengd,4,4
12721,mdc_photo_mdc_a43db0_cdv_photo_458_1503852266119.jpg,0,B,gemengd,4,4
12722,mdc_photo_mdc_9a3400_cdv_photo_460_1503852388997.jpg,0,D,grofvuil,6,2
12723,mdc_photo_mdc_7c914a_cdv_photo_001_1503853070477.jpg,0,D,gemengd,4,2
12724,mdc_photo_mdc_40a880_cdv_photo_001_1503853070478.jpg,0,D,gemengd,4,2
12725,mdc_photo_mdc_4186ba_cdv_photo_468_1503853767762.jpg,0,C,gemengd,4,5
12726,mdc_photo_mdc_3f4a00_cdv_photo_472_1503854119755.jpg,0,C,gemengd,4,5
12727,mdc_photo_mdc_151470_cdv_photo_001_1503855076238.jpg,0,B,gemengd,4,4
12728,mdc_photo_mdc_d67a70_cdv_photo_256_1503859253716.jpg,1,A+,schoon,5,1
12729,mdc_photo_mdc_cbeac0_cdv_photo_262_1503860003651.jpg,0,C,grofvuil,6,5
12730,mdc_photo_mdc_003d8a_cdv_photo_267_1503860494033.jpg,0,D,grofvuil,6,2
12731,mdc_photo_mdc_aeaaaa_cdv_photo_268_1503860494033.jpg,0,D,grofvuil,6,2
12732,mdc_photo_mdc_ae5010_cdv_photo_269_1503860590775.jpg,1,A+,schoon,5,1
12733,mdc_photo_mdc_cc4560_cdv_photo_279_1503862000915.jpg,0,C,karton,8,5
12734,mdc_photo_mdc_6bbba0_cdv_photo_285_1503862633276.jpg,0,A,grofvuil,6,6
12735,mdc_photo_mdc_8c3100_cdv_photo_286_1503862633276.jpg,0,A,grofvuil,6,6
12736,mdc_photo_mdc_13bd70_cdv_photo_287_1503862633276.jpg,0,A,grofvuil,6,6
12737,mdc_photo_mdc_9073d0_cdv_photo_293_1503863075352.jpg,0,C,grofvuil,6,5
12738,mdc_photo_mdc_60a3ba_cdv_photo_294_1503863075352.jpg,0,C,grofvuil,6,5
12739,mdc_photo_mdc_0f6a60_cdv_photo_562_1503863598676.jpg,0,D,grofvuil,6,2
12740,mdc_photo_cdv_photo_009_1503814787566.jpg,0,D,grofvuil,6,2
12741,mdc_photo_cdv_photo_014_1503814955231.jpg,1,A+,schoon,5,1
12742,mdc_photo_mdc_d20210_cdv_photo_437_1503849758190.jpg,0,D,gemengd,4,2
12743,mdc_photo_mdc_e93150_cdv_photo_438_1503849758190.jpg,0,D,gemengd,4,2
12744,mdc_photo_mdc_cc7e6a_cdv_photo_384_1503590471698.jpg,1,A+,schoon,5,1
12745,mdc_photo_mdc_d76bc0_cdv_photo_470_1503853961189.jpg,0,D,gemengd,4,2
12746,mdc_photo_mdc_ce7bca_cdv_photo_403_1503593770393.jpg,0,B,grofvuil,6,4
12747,mdc_photo_mdc_0d6ad0_cdv_photo_423_1503597028890.jpg,0,B,grofvuil,6,4
12748,mdc_photo_mdc_867860_cdv_photo_001_1503855571689.jpg,0,A,karton,8,6
12749,mdc_photo_mdc_909cd0_IMG_20170827_200258_1503856993635.jpg,1,A+,schoon,5,1
12750,mdc_photo_mdc_362a60_cdv_photo_416_1503596254243.jpg,0,A,grofvuil,6,6
12751,mdc_photo_mdc_bec43a_IMG_20170827_200440_1503857086820.jpg,0,C,karton,8,5
12752,mdc_photo_mdc_ad4910_IMG_20170827_202643_1503858463147.jpg,0,D,gemengd,4,2
12753,mdc_photo_mdc_0db690_IMG_20170827_202923_1503858572153.jpg,0,D,grofvuil,6,2
12754,mdc_photo_mdc_538680_IMG_20170827_203340_1503858826082.jpg,1,A+,schoon,5,1
12755,mdc_photo_cdv_photo_005_1503859297387.jpg,0,B,gemengd,4,4
12756,mdc_photo_mdc_c419c0_IMG_20170827_204146_1503859324182.jpg,0,D,grofvuil,6,2
12757,mdc_photo_cdv_photo_017_1503859982655.jpg,0,D,gemengd,4,2
12758,mdc_photo_cdv_photo_018_1503859982655.jpg,0,D,gemengd,4,2
12759,mdc_photo_mdc_d13e60_IMG_20170827_205755_1503860492127.jpg,1,A+,schoon,5,1
12760,mdc_photo_mdc_983a80_IMG_20170827_210314_1503860610134.jpg,1,A+,schoon,5,1
12761,mdc_photo_mdc_55c080_IMG_20170827_210446_1503860696781.jpg,0,D,grofvuil,6,2
12762,mdc_photo_mdc_abdab0_IMG_20170827_210915_1503860962009.jpg,1,A+,schoon,5,1
12763,mdc_photo_mdc_906ac4_IMG_20170827_211013_1503861020451.jpg,1,A+,schoon,5,1
12764,mdc_photo_mdc_e6c2b6_IMG_20170827_211335_1503861220129.jpg,1,A+,schoon,5,1
12765,mdc_photo_mdc_7baa5a_cdv_photo_386_1503590815944.jpg,0,B,grofvuil,6,4
12766,mdc_photo_mdc_ba8940_IMG_20170827_191701_1503854246470.jpg,0,D,grofvuil,6,2
12767,mdc_photo_mdc_113ca0_cdv_photo_389_1503591563780.jpg,0,A,grofvuil,6,6
12768,mdc_photo_mdc_b68f90_cdv_photo_390_1503591563780.jpg,0,A,grofvuil,6,6
12769,mdc_photo_mdc_5658d0_cdv_photo_391_1503591563780.jpg,0,A,grofvuil,6,6
12770,mdc_photo_mdc_13011a_cdv_photo_392_1503591872029.jpg,0,A,karton,8,6
12771,mdc_photo_mdc_6a008a_cdv_photo_396_1503593345710.jpg,0,B,restafval,2,4
12772,mdc_photo_mdc_163c20_cdv_photo_397_1503593345710.jpg,0,B,restafval,2,4
12773,mdc_photo_mdc_81b26a_cdv_photo_398_1503593638363.jpg,0,C,restafval,2,5
12774,mdc_photo_mdc_abfdf0_cdv_photo_399_1503593638363.jpg,0,C,restafval,2,5
12775,mdc_photo_mdc_3929e0_cdv_photo_400_1503593638363.jpg,0,C,restafval,2,5
12776,mdc_photo_mdc_ace7b0_cdv_photo_401_1503593638363.jpg,0,C,restafval,2,5
12777,mdc_photo_mdc_14b710_cdv_photo_402_1503593638363.jpg,0,C,restafval,2,5
12778,mdc_photo_mdc_66d000_cdv_photo_404_1503594005296.jpg,0,C,restafval,2,5
12779,mdc_photo_mdc_98b52a_cdv_photo_405_1503594005297.jpg,0,C,restafval,2,5
12780,mdc_photo_mdc_8561ba_cdv_photo_406_1503594005297.jpg,0,C,restafval,2,5
12781,mdc_photo_mdc_5b6d40_cdv_photo_445_1503600637896.jpg,0,D,grofvuil,6,2
12782,mdc_photo_mdc_0363fa_cdv_photo_446_1503600637896.jpg,0,D,grofvuil,6,2
12783,mdc_photo_mdc_954a00_cdv_photo_411_1503595218874.jpg,0,C,grofvuil,6,5
12784,mdc_photo_mdc_6198d0_cdv_photo_412_1503595218875.jpg,0,C,grofvuil,6,5
12785,mdc_photo_mdc_d2a700_cdv_photo_413_1503595449225.jpg,0,D,karton,8,2
12786,mdc_photo_mdc_573120_cdv_photo_415_1503596136160.jpg,0,A,grofvuil,6,6
12787,mdc_photo_mdc_2b416a_cdv_photo_417_1503596496149.jpg,0,C,gemengd,4,5
12788,mdc_photo_mdc_85c94a_cdv_photo_418_1503596496149.jpg,0,C,gemengd,4,5
12789,mdc_photo_mdc_7616c0_cdv_photo_419_1503596693348.jpg,0,B,restafval,2,4
12790,mdc_photo_mdc_b456a0_cdv_photo_420_1503596693348.jpg,0,B,restafval,2,4
12791,mdc_photo_mdc_131890_cdv_photo_421_1503596693348.jpg,0,B,restafval,2,4
12792,mdc_photo_mdc_006e00_cdv_photo_430_1503597841218.jpg,0,B,karton,8,4
12793,mdc_photo_mdc_50aaa0_cdv_photo_431_1503597841220.jpg,0,B,karton,8,4
12794,mdc_photo_mdc_74c4ca_cdv_photo_434_1503598226290.jpg,0,B,gemengd,4,4
12795,mdc_photo_mdc_972c9a_cdv_photo_440_1503599021127.jpg,0,B,grofvuil,6,4
12796,mdc_photo_mdc_bcc480_cdv_photo_441_1503599021127.jpg,0,B,grofvuil,6,4
12797,mdc_photo_mdc_8df8da_cdv_photo_442_1503600176341.jpg,0,B,restafval,2,4
12798,mdc_photo_mdc_6d9a30_cdv_photo_443_1503600176341.jpg,0,B,restafval,2,4
12799,mdc_photo_mdc_0bf6a0_cdv_photo_444_1503600372414.jpg,1,A+,schoon,5,1
12800,mdc_photo_mdc_b01580_IMG_20170827_194814_1503856098910.jpg,0,D,grofvuil,6,2
12801,mdc_photo_mdc_d5e6da_IMG_20170827_201742_1503857878224.jpg,1,A+,schoon,5,1
12802,mdc_photo_mdc_088480_IMG_20170827_201948_1503858004712.jpg,0,D,gemengd,4,2
12803,mdc_photo_mdc_c1469a_IMG_20170827_203116_1503858679747.jpg,1,A+,schoon,5,1
12804,mdc_photo_mdc_c0aba0_cdv_photo_001_1503849802313.jpg,0,B,restafval,2,4
12805,mdc_photo_mdc_065a6a_cdv_photo_001_1503849827426.jpg,0,B,restafval,2,4
12806,mdc_photo_mdc_87c720_cdv_photo_440_1503849852190.jpg,0,B,gemengd,4,4
12807,mdc_photo_mdc_a882ba_cdv_photo_441_1503849852190.jpg,0,B,gemengd,4,4
12808,mdc_photo_mdc_8a27b0_cdv_photo_447_1503850982413.jpg,0,C,gemengd,4,5
12809,mdc_photo_mdc_2845d0_cdv_photo_459_1503852329105.jpg,0,C,grofvuil,6,5
12810,mdc_photo_mdc_425ee0_cdv_photo_001_1503850024801.jpg,0,D,gemengd,4,2
12811,mdc_photo_mdc_d3595a_cdv_photo_001_1503850024801.jpg,0,D,gemengd,4,2
12812,mdc_photo_mdc_5d5630_cdv_photo_445_1503850895404.jpg,1,A+,schoon,5,1
12813,mdc_photo_mdc_208e60_cdv_photo_449_1503851139310.jpg,0,B,karton,8,4
12814,mdc_photo_mdc_75aa60_cdv_photo_450_1503851205256.jpg,0,A,gemengd,4,6
12815,mdc_photo_mdc_dd3c9a_cdv_photo_453_1503851913116.jpg,0,D,gemengd,4,2
12816,mdc_photo_mdc_174f30_cdv_photo_454_1503851913116.jpg,0,D,gemengd,4,2
12817,mdc_photo_mdc_7a5cb0_cdv_photo_455_1503851913116.jpg,0,D,gemengd,4,2
12818,mdc_photo_mdc_90ea60_cdv_photo_001_1503852358220.jpg,0,C,gemengd,4,5
12819,mdc_photo_mdc_958560_cdv_photo_001_1503852358220.jpg,0,C,gemengd,4,5
12820,mdc_photo_mdc_cd126a_cdv_photo_461_1503852489709.jpg,0,D,grofvuil,6,2
12821,mdc_photo_mdc_7feaca_cdv_photo_463_1503852644118.jpg,0,D,plastic,0,2
12822,mdc_photo_mdc_33800a_cdv_photo_466_1503853321042.jpg,0,A,karton,8,6
12823,mdc_photo_mdc_3a29b0_cdv_photo_001_1503853574732.jpg,0,D,gemengd,4,2
12824,mdc_photo_mdc_017010_cdv_photo_001_1503853574732.jpg,0,D,gemengd,4,2
12825,mdc_photo_mdc_76cb8a_cdv_photo_001_1503853574732.jpg,0,D,gemengd,4,2
12826,mdc_photo_mdc_8ea9e0_cdv_photo_001_1503853625789.jpg,0,A,gemengd,4,6
12827,mdc_photo_mdc_3c7710_cdv_photo_469_1503853829220.jpg,0,D,gemengd,4,2
12828,mdc_photo_mdc_89d0e0_IMG_20170827_191047_1503853852675.jpg,0,A,karton,8,6
12829,mdc_photo_mdc_bf72f0_IMG_20170827_191131_1503853902667.jpg,0,D,grofvuil,6,2
12830,mdc_photo_mdc_0f0dda_cdv_photo_001_1503854956754.jpg,0,A,restafval,2,6
12831,mdc_photo_mdc_2c683a_cdv_photo_001_1503855394700.jpg,0,D,gemengd,4,2
12832,mdc_photo_mdc_4a5470_IMG_20170827_194845_1503856129422.jpg,0,D,grofvuil,6,2
12833,mdc_photo_mdc_d0ebe0_IMG_20170827_194922_1503856189776.jpg,1,A+,schoon,5,1
12834,mdc_photo_mdc_d8060a_IMG_20170827_195019_1503856243716.jpg,0,D,grofvuil,6,2
12835,mdc_photo_mdc_b6cf10_IMG_20170827_195653_1503856627286.jpg,0,D,grofvuil,6,2
12836,mdc_photo_mdc_89ccaa_IMG_20170827_200118_1503856888797.jpg,0,C,karton,8,5
12837,mdc_photo_mdc_8cd10e_IMG_20170827_200650_1503857299763.jpg,0,D,grofvuil,6,2
12838,mdc_photo_mdc_06d06a_IMG_20170827_203227_1503858753553.jpg,1,A+,schoon,5,1
12839,mdc_photo_mdc_fc0aa0_cdv_photo_251_1503858937562.jpg,0,B,grofvuil,6,4
12840,mdc_photo_cdv_photo_001_1503859025003.jpg,0,C,karton,8,5
12841,mdc_photo_cdv_photo_004_1503859153884.jpg,0,D,gemengd,4,2
12842,mdc_photo_cdv_photo_007_1503859360729.jpg,0,D,gemengd,4,2
12843,mdc_photo_mdc_9224ba_IMG_20170827_204323_1503859409124.jpg,1,A+,schoon,5,1
12844,mdc_photo_mdc_ec845a_cdv_photo_266_1503860398920.jpg,0,A,grofvuil,6,6
12845,mdc_photo_mdc_0dc11a_cdv_photo_254_1503859173952.jpg,0,B,grofvuil,6,4
12846,mdc_photo_mdc_3c92ca_cdv_photo_255_1503859173953.jpg,0,B,grofvuil,6,4
12847,mdc_photo_cdv_photo_012_1503859776649.jpg,0,D,gemengd,4,2
12848,mdc_photo_cdv_photo_013_1503859776649.jpg,0,D,gemengd,4,2
12849,mdc_photo_mdc_a4da5a_cdv_photo_275_1503861501501.jpg,0,D,grofvuil,6,2
12850,mdc_photo_mdc_d927aa_cdv_photo_276_1503861501502.jpg,0,D,grofvuil,6,2
12851,mdc_photo_mdc_fb165a_cdv_photo_258_1503859516474.jpg,0,D,grofvuil,6,2
12852,mdc_photo_mdc_2a6fe0_cdv_photo_259_1503859516475.jpg,0,D,grofvuil,6,2
12853,mdc_photo_cdv_photo_009_1503859546616.jpg,0,D,karton,8,2
12854,mdc_photo_mdc_59b81a_cdv_photo_261_1503859794962.jpg,0,D,grofvuil,6,2
12855,mdc_photo_mdc_1c140a_IMG_20170827_210831_1503860920536.jpg,1,A+,schoon,5,1
12856,mdc_photo_mdc_06df4e_IMG_20170827_211453_1503861304944.jpg,1,A+,schoon,5,1
12857,mdc_photo_mdc_342f8a_cdv_photo_281_1503862287444.jpg,1,A+,schoon,5,1
12858,mdc_photo_mdc_5c1860_cdv_photo_282_1503862287444.jpg,1,A+,schoon,5,1
12859,mdc_photo_cdv_photo_014_1503859828133.jpg,0,D,karton,8,2
12860,mdc_photo_cdv_photo_016_1503859936986.jpg,0,A,karton,8,6
12861,mdc_photo_cdv_photo_019_1503860019158.jpg,0,C,gemengd,4,5
12862,mdc_photo_mdc_a3cd30_cdv_photo_270_1503860709458.jpg,0,A,bouwafval,10,6
12863,mdc_photo_mdc_bbee60_IMG_20170827_211415_1503861261241.jpg,1,A+,schoon,5,1
12864,mdc_photo_mdc_a7f0da_cdv_photo_283_1503862479673.jpg,0,C,restafval,2,5
12865,mdc_photo_mdc_20b1ea_cdv_photo_284_1503862479673.jpg,0,C,restafval,2,5
12866,mdc_photo_mdc_64c2d0_cdv_photo_288_1503862830083.jpg,0,D,grofvuil,6,2
12867,mdc_photo_mdc_804fa0_cdv_photo_289_1503862830083.jpg,0,D,grofvuil,6,2
12868,mdc_photo_mdc_2777da_cdv_photo_290_1503862830083.jpg,0,D,grofvuil,6,2
12869,mdc_photo_mdc_dd3baa_cdv_photo_295_1503863240715.jpg,1,A+,schoon,5,1
12870,mdc_photo_mdc_10cda0_cdv_photo_296_1503863240715.jpg,1,A+,schoon,5,1
12871,mdc_photo_mdc_bf790a_cdv_photo_560_1503863441856.jpg,0,B,grofvuil,6,4
12872,mdc_photo_mdc_02fda0_cdv_photo_561_1503863441856.jpg,0,B,grofvuil,6,4
12873,mdc_photo_mdc_759360_cdv_photo_563_1503863930341.jpg,0,D,grofvuil,6,2
12874,mdc_photo_mdc_caa3c0_cdv_photo_564_1503863930341.jpg,0,D,grofvuil,6,2
12875,mdc_photo_mdc_cc8a60_cdv_photo_565_1503864126885.jpg,0,D,karton,8,2
12876,mdc_photo_mdc_186a8a_cdv_photo_566_1503864126885.jpg,0,D,karton,8,2
12877,mdc_photo_mdc_83d95a_cdv_photo_567_1503864390178.jpg,0,B,restafval,2,4
12878,mdc_photo_mdc_d68b5a_cdv_photo_568_1503864390178.jpg,0,B,restafval,2,4
12879,mdc_photo_mdc_eb66a0_cdv_photo_571_1503864750163.jpg,0,A,grofvuil,6,6
12880,mdc_photo_mdc_4b7800_cdv_photo_572_1503864750163.jpg,0,A,grofvuil,6,6
12881,mdc_photo_cdv_photo_008_1503814754998.jpg,0,D,gemengd,4,2
12882,mdc_photo_cdv_photo_013_1503814927375.jpg,0,B,karton,8,4
12883,mdc_photo_cdv_photo_017_1503815061783.jpg,0,D,gemengd,4,2
12884,mdc_photo_cdv_photo_018_1503815088952.jpg,1,A+,schoon,5,1
12885,mdc_photo_cdv_photo_023_1503815257239.jpg,0,D,gemengd,4,2
12886,mdc_photo_cdv_photo_025_1503815326308.jpg,0,B,karton,8,4
12887,mdc_photo_cdv_photo_027_1503815402184.jpg,0,B,karton,8,4
12888,mdc_photo_cdv_photo_029_1503815448077.jpg,0,D,gemengd,4,2
12889,mdc_photo_cdv_photo_033_1503815584307.jpg,0,D,gemengd,4,2
12890,mdc_photo_cdv_photo_037_1503815717129.jpg,0,B,gemengd,4,4
12891,mdc_photo_cdv_photo_041_1503815855188.jpg,0,C,gemengd,4,5
12892,mdc_photo_cdv_photo_001_1503763496847.jpg,0,D,gemengd,4,2
12893,mdc_photo_mdc_bc9650_cdv_photo_002_1503764130916.jpg,0,D,gemengd,4,2
12894,mdc_photo_mdc_f046aa_cdv_photo_002_1503767207595.jpg,0,A,karton,8,6
12895,mdc_photo_mdc_3ac910_cdv_photo_002_1503767560796.jpg,0,D,gemengd,4,2
12896,mdc_photo_mdc_66a240_cdv_photo_002_1503768109268.jpg,0,D,gemengd,4,2
12897,mdc_photo_cdv_photo_002_1503768991137.jpg,0,B,bouwafval,10,4
12898,mdc_photo_mdc_c4d7a0_cdv_photo_005_1503683596819.jpg,0,B,gemengd,4,4
12899,mdc_photo_mdc_15a00a_cdv_photo_005_1503683662385.jpg,0,A,grofvuil,6,6
12900,mdc_photo_mdc_6b1170_cdv_photo_005_1503683905748.jpg,0,D,grofvuil,6,2
12901,mdc_photo_mdc_e5efa0_cdv_photo_005_1503683986447.jpg,0,B,hout,3,4
12902,mdc_photo_mdc_1d4660_1503772139811_1503772144468.jpg,1,A+,schoon,5,1
12903,mdc_photo_mdc_85d470_1503772337122_1503772340969.jpg,1,A+,schoon,5,1
12904,mdc_photo_mdc_58bca0_1503772522076_1503772527489.jpg,1,C,schoon,5,5
12905,mdc_photo_mdc_c5a020_cdv_photo_146_1503773102659.jpg,0,C,grofvuil,6,5
12906,mdc_photo_mdc_963eb0_cdv_photo_164_1503774741309.jpg,0,C,grofvuil,6,5
